Price,Close,High,Low,Open,Volume
2023-11-14,1979.0526123046875,2065.06689453125,1939.2803955078125,2054.765380859375,13087862495
2023-11-15,2060.408447265625,2061.99169921875,1968.774658203125,1979.47265625,12626326991
2023-11-16,1960.881591796875,2088.662353515625,1940.57421875,2059.9658203125,14651619483
2023-11-17,1961.28076171875,1990.050537109375,1910.4454345703125,1961.8675537109373,11881648738
2023-11-18,1963.2850341796875,1971.4622802734373,1921.0623779296875,1961.6712646484373,8064677046
2023-11-19,2013.2044677734373,2015.6339111328125,1944.90087890625,1963.1800537109373,7716048818
2023-11-20,2022.2391357421875,2066.409912109375,1996.0443115234373,2011.8533935546875,12866464824
2023-11-21,1937.0667724609373,2035.035888671875,1937.0667724609373,2022.21728515625,13653500841
2023-11-22,2064.42529296875,2089.51416015625,1933.1629638671875,1933.5831298828125,13372200584
2023-11-23,2062.210693359375,2088.031982421875,2041.4642333984373,2063.905517578125,7828437946
2023-11-24,2081.152099609375,2132.481201171875,2060.9990234375,2062.411865234375,12141148820
2023-11-25,2084.4130859375,2091.3427734375,2067.917236328125,2081.296142578125,5362623390
2023-11-26,2063.2861328125,2094.095947265625,2038.6004638671875,2084.177490234375,8054814154
2023-11-27,2027.4173583984373,2070.606201171875,1988.120361328125,2062.390869140625,10574810069
2023-11-28,2049.338134765625,2074.9541015625,1996.814697265625,2027.5172119140625,9910633038
2023-11-29,2029.92919921875,2071.994384765625,2020.756591796875,2049.186767578125,8945151861
2023-11-30,2052.55615234375,2054.4443359375,2022.4617919921875,2029.3583984375,8107789163
2023-12-01,2087.139892578125,2109.319091796875,2046.5570068359373,2052.0966796875,10866891430
2023-12-02,2165.7041015625,2182.81787109375,2087.407958984375,2087.66357421875,9130124831
2023-12-03,2193.691650390625,2213.17578125,2151.720947265625,2165.895751953125,8278465782
2023-12-04,2243.2158203125,2273.06982421875,2193.00732421875,2193.663330078125,16149367134
2023-12-05,2293.841796875,2306.5703125,2191.17626953125,2243.092529296875,15383072559
2023-12-06,2231.661376953125,2310.713134765625,2225.0810546875,2293.628173828125,12790612571
2023-12-07,2357.57958984375,2380.729736328125,2225.050537109375,2233.2177734375,14766891042
2023-12-08,2358.73193359375,2387.514404296875,2340.92041015625,2357.169189453125,12543458699
2023-12-09,2341.17529296875,2401.760498046875,2331.666015625,2358.68603515625,10613312823
2023-12-10,2352.462646484375,2376.749755859375,2323.40576171875,2341.440185546875,7369608905
2023-12-11,2224.578857421875,2354.9140625,2160.358154296875,2352.49658203125,17989249470
2023-12-12,2202.0380859375,2242.55126953125,2166.77001953125,2224.39111328125,11391132228
2023-12-13,2260.648681640625,2283.09912109375,2150.75439453125,2202.600341796875,12576395493
2023-12-14,2316.5791015625,2331.6015625,2239.3662109375,2260.736083984375,12608711052
2023-12-15,2219.33740234375,2316.892822265625,2214.26318359375,2316.1103515625,10259157898
2023-12-16,2226.926513671875,2260.809814453125,2213.55078125,2220.41552734375,6866555430
2023-12-17,2196.481201171875,2244.366455078125,2195.76171875,2226.892578125,7410453853
2023-12-18,2217.2734375,2222.019287109375,2120.12744140625,2195.341796875,10366536490
2023-12-19,2177.87255859375,2253.348876953125,2139.723388671875,2218.240966796875,10619179629
2023-12-20,2201.911376953125,2263.3291015625,2161.21875,2177.239501953125,12652290807
2023-12-21,2239.54248046875,2278.12158203125,2184.856689453125,2201.7900390625,12616530536
2023-12-22,2326.52490234375,2341.947509765625,2233.53271484375,2239.59814453125,16137246310
2023-12-23,2309.04638671875,2332.072021484375,2270.428955078125,2326.7158203125,7995772945
2023-12-24,2265.692138671875,2325.705078125,2249.984375,2309.626708984375,9450799236
2023-12-25,2272.561767578125,2303.551025390625,2254.574462890625,2265.340576171875,8036302656
2023-12-26,2231.46533203125,2274.557373046875,2180.225341796875,2272.21875,10668581464
2023-12-27,2378.739990234375,2392.608642578125,2215.140380859375,2231.39306640625,14161342927
2023-12-28,2347.566162109375,2445.017578125,2338.703857421875,2380.20068359375,15660799060
2023-12-29,2300.690673828125,2386.004638671875,2262.975830078125,2346.84375,12536968996
2023-12-30,2292.0654296875,2322.021484375,2270.011962890625,2300.399658203125,6888195427
2023-12-31,2281.47119140625,2318.512939453125,2261.394287109375,2291.9453125,6871481744
2024-01-01,2352.327880859375,2352.327880859375,2267.01806640625,2282.870361328125,6906765990
2024-01-02,2355.83642578125,2431.21240234375,2348.892333984375,2352.593505859375,12910543630
2024-01-03,2210.761962890625,2385.11767578125,2113.92529296875,2355.9814453125,19332933581
2024-01-04,2269.0380859375,2294.608154296875,2204.86572265625,2210.529052734375,11044564896
2024-01-05,2268.647216796875,2276.7646484375,2209.537109375,2269.409423828125,10860953290
2024-01-06,2241.624755859375,2271.359375,2219.781982421875,2269.5400390625,5970741680
2024-01-07,2222.865966796875,2257.1279296875,2211.5625,2242.0126953125,6490053615
2024-01-08,2333.03271484375,2358.815673828125,2171.99365234375,2222.857666015625,13830287095
2024-01-09,2344.8271484375,2369.6416015625,2243.21923828125,2332.8681640625,14891130716
2024-01-10,2582.103515625,2626.976806640625,2341.943115234375,2344.923583984375,29042100476
2024-01-11,2619.619140625,2687.779052734375,2567.99365234375,2584.171630859375,22575246883
2024-01-12,2524.460205078125,2710.421875,2460.925537109375,2619.177001953125,23623839263
2024-01-13,2576.597900390625,2589.079833984375,2498.594482421875,2522.933837890625,12250316867
2024-01-14,2472.2412109375,2578.332275390625,2470.42431640625,2578.003662109375,9405587417
2024-01-15,2511.36376953125,2550.76904296875,2470.82080078125,2471.6669921875,9700630000
